NumOfTips,LikCalculations,Time,isInfLik
0300,5000,0015.612,0
0300,5000,0017.199,0
0300,5000,0017.266,0
0300,5000,0017.094,0
0300,5000,0016.877,0
0400,5000,0021.856,0
0400,5000,0021.822,0
0400,5000,0020.528,0
0400,5000,0021.807,0
0400,5000,0026.458,0
0400,5000,0023.528,0
0400,5000,0021.781,0
0400,5000,0023.759,0
0400,5000,0022.883,0
0400,5000,0021.477,0
0400,5000,0024.027,0
0400,5000,0023.930,0
0400,5000,0021.101,0
0400,5000,0021.074,0
0400,5000,0022.252,0
0400,5000,0022.433,0
0400,5000,0022.517,0
0400,5000,0020.996,0
0400,5000,0021.875,0
0400,5000,0022.304,0
0400,5000,0022.714,0
0400,5000,0021.588,0
0400,5000,0021.848,0
0400,5000,0021.386,0
0400,5000,0021.338,0
0400,5000,0022.933,0
0400,5000,0021.884,0
0400,5000,0022.733,0
0400,5000,0022.823,0
0400,5000,0020.990,0
0400,5000,0022.828,0
0400,5000,0022.629,0
0400,5000,0023.269,0
0400,5000,0022.664,0
0400,5000,0020.873,0
0400,5000,0022.609,0
0400,5000,0023.330,0
0400,5000,0023.774,0
0400,5000,0022.830,0
0400,5000,0022.517,0
0400,5000,0024.385,0
0400,5000,0024.147,0
0400,5000,0022.693,0
0400,5000,0022.668,0
0400,5000,0023.381,0
0400,5000,0022.002,0
0400,5000,0021.737,0
0400,5000,0023.010,0
0400,5000,0024.483,0
0400,5000,0023.238,0
0500,5000,0026.685,0
0500,5000,0025.717,0
0500,5000,0028.504,0
0500,5000,0027.456,0
0500,5000,0031.136,0
0500,5000,0029.746,0
0500,5000,0029.046,0
0500,5000,0033.110,0
0500,5000,0028.117,0
0500,5000,0027.795,0
0500,5000,0028.907,0
0500,5000,0027.620,0
0500,5000,0029.309,0
0500,5000,0027.758,0
0500,5000,0030.161,0
0500,5000,0030.400,0
0500,5000,0027.843,0
0500,5000,0030.371,0
0500,5000,0028.634,0
0500,5000,0026.612,0
0500,5000,0028.639,0
0500,5000,0031.858,0
0500,5000,0027.639,0
0500,5000,0028.249,0
0500,5000,0027.025,0
0500,5000,0028.118,0
0500,5000,0027.786,0
0500,5000,0026.724,0
0500,5000,0028.517,0
0500,5000,0029.480,0
0500,5000,0029.513,0
0500,5000,0027.823,0
0500,5000,0028.605,0
0500,5000,0028.415,0
0500,5000,0027.321,0
0500,5000,0027.220,0
0500,5000,0027.180,0
0500,5000,0028.752,0
0500,5000,0027.350,0
0500,5000,0029.279,0
0500,5000,0027.398,0
0500,5000,0027.139,0
0500,5000,0026.331,0
0500,5000,0027.641,0
0500,5000,0028.086,0
0500,5000,0029.328,0
0500,5000,0029.403,0
0500,5000,0029.136,0
0500,5000,0029.585,0
0500,5000,0029.494,0
0600,5000,0031.887,0
0600,5000,0035.219,0
0600,5000,0032.645,0
0600,5000,0033.352,0
0600,5000,0037.138,0
0600,5000,0032.180,0
0600,5000,0033.502,0
0600,5000,0034.265,0
0600,5000,0035.403,0
0600,5000,0034.638,0
0600,5000,0032.963,0
0600,5000,0034.276,0
0600,5000,0032.299,0
0600,5000,0039.312,0
0600,5000,0036.233,0
0600,5000,0033.714,0
0600,5000,0032.941,0
0600,5000,0034.342,0
0600,5000,0035.200,0
0600,5000,0033.778,0
0600,5000,0034.034,0
0600,5000,0032.246,0
0600,5000,0032.971,0
0600,5000,0036.239,0
0600,5000,0035.449,0
0600,5000,0035.054,0
0600,5000,0032.892,0
0600,5000,0032.050,0
0600,5000,0034.224,0
0600,5000,0032.585,0
0600,5000,0032.533,0
0600,5000,0034.346,0
0600,5000,0035.284,0
0600,5000,0033.431,0
0600,5000,0032.889,0
0600,5000,0035.486,0
0600,5000,0032.995,0
0600,5000,0039.836,0
0600,5000,0032.024,0
0600,5000,0032.590,0
0600,5000,0033.180,0
0600,5000,0035.564,0
0600,5000,0031.498,0
0600,5000,0035.208,0
0600,5000,0033.469,0
0600,5000,0032.201,0
0600,5000,0033.050,0
0600,5000,0034.228,0
0600,5000,0033.820,0
0600,5000,0037.232,0
0800,5000,0044.950,0
0800,5000,0047.798,0
0800,5000,0049.075,0
0800,5000,0047.178,0
0800,5000,0048.847,0
0800,5000,0046.586,0
0800,5000,0050.644,0
0800,5000,0045.443,0
0800,5000,0042.120,0
0800,5000,0045.612,0
0800,5000,0049.536,0
0800,5000,0043.648,0
0800,5000,0055.721,0
0800,5000,0046.116,0
0800,5000,0048.533,0
0800,5000,0047.985,0
0800,5000,0045.553,0
0800,5000,0049.629,0
0800,5000,0043.728,0
0800,5000,0044.318,0
0800,5000,0045.462,0
0800,5000,0042.596,0
0800,5000,0048.034,0
0800,5000,0042.303,0
0800,5000,0042.838,0
0800,5000,0046.990,0
0800,5000,0046.826,0
0800,5000,0039.990,0
0800,5000,0043.064,0
0800,5000,0045.324,0
0800,5000,0048.246,0
0800,5000,0044.558,0
0800,5000,0052.884,0
0800,5000,0050.808,0
0800,5000,0051.474,0
0800,5000,0045.313,0
0800,5000,0054.600,0
0800,5000,0046.855,0
0800,5000,0047.608,0
0800,5000,0045.419,0
0800,5000,0045.381,0
0800,5000,0046.123,0
0800,5000,0048.176,0
0800,5000,0049.749,0
0800,5000,0045.142,0
0800,5000,0044.993,0
0800,5000,0045.210,0
0800,5000,0045.433,0
0800,5000,0044.206,0
0800,5000,0045.754,0
1000,5000,0057.248,0
1000,5000,0057.834,0
1000,5000,0055.107,0
1000,5000,0060.640,0
1000,5000,0063.459,0
1000,5000,0065.712,0
1000,5000,0063.497,0
1000,5000,0066.529,0
1000,5000,0058.683,0
1000,5000,0054.794,0
1000,5000,0057.373,0
1000,5000,0060.744,0
1000,5000,0053.183,0
1000,5000,0058.832,0
1000,5000,0063.903,0
1000,5000,0059.972,0
1000,5000,0054.435,0
1000,5000,0053.822,0
1000,5000,0052.898,0
1000,5000,0058.206,0
1000,5000,0058.444,0
1000,5000,0057.793,0
1000,5000,0068.217,0
1000,5000,0058.009,0
1000,5000,0056.808,0
1000,5000,0061.827,0
1000,5000,0057.508,0
1000,5000,0061.196,0
1000,5000,0055.748,0
1000,5000,0055.040,0
1000,5000,0060.157,0
1000,5000,0057.042,0
1000,5000,0056.347,0
1000,5000,0057.777,0
1000,5000,0054.237,0
1000,5000,0061.418,0
1000,5000,0060.601,0
1000,5000,0056.634,0
1000,5000,0061.882,0
1000,5000,0061.743,0
1000,5000,0060.592,0
1000,5000,0059.153,0
1000,5000,0059.301,0
1000,5000,0058.385,0
1000,5000,0057.010,0
1000,5000,0059.635,0
1000,5000,0062.133,0
1000,5000,0063.531,0
1000,5000,0057.853,0
1000,5000,0058.647,0
